"X8.Number.of.samples"	"X8.KL.divergence"
"1701"	34020	0.00028099919932337
"1702"	34040	0.000284698869303682
"1703"	34060	0.000270160313793668
"1704"	34080	0.000273455847675317
"1705"	34100	0.000263805656113489
"1706"	34120	0.000279468652440922
"1707"	34140	0.000273722287210992
"1708"	34160	0.000267260196805364
"1709"	34180	0.000284583163989714
"1710"	34200	0.000280792355862138
"1711"	34220	0.000277136498015413
"1712"	34240	0.00026913636668715
"1713"	34260	0.000260037102564916
"1714"	34280	0.000267781654730188
"1715"	34300	0.000277041275615895
"1716"	34320	0.000275747915588405
"1717"	34340	0.000277037333460286
"1718"	34360	0.000273348273881067
"1719"	34380	0.000281783134378186
"1720"	34400	0.00027905052994775
"1721"	34420	0.000269334157562366
"1722"	34440	0.000255549261247804
"1723"	34460	0.000278786188968596
"1724"	34480	0.00028832706218415
"1725"	34500	0.000267983205666609
"1726"	34520	0.000282644880378944
"1727"	34540	0.000263754792238986
"1728"	34560	0.000281984200791112
"1729"	34580	0.000276728466498339
"1730"	34600	0.000289342504018767
"1731"	34620	0.000307002254148429
"1732"	34640	0.000275768154209123
"1733"	34660	0.000259146101484502
"1734"	34680	0.000276412447599289
"1735"	34700	0.000265191360716155
"1736"	34720	0.00026935788773858
"1737"	34740	0.000267414562299288
"1738"	34760	0.000271132527494338
"1739"	34780	0.000282736437444753
"1740"	34800	0.000271854367555557
"1741"	34820	0.000274952430353537
"1742"	34840	0.000270413683654955
"1743"	34860	0.000292043248775617
"1744"	34880	0.000276763711829257
"1745"	34900	0.000264345820101347
"1746"	34920	0.000279627303987318
"1747"	34940	0.000270449056894793
"1748"	34960	0.000291789053003489
"1749"	34980	0.000268739430566644
"1750"	35000	0.00027079654283503
"1751"	35020	0.000293305035791172
"1752"	35040	0.000265324571073065
"1753"	35060	0.000268495107622908
"1754"	35080	0.000254228052862966
"1755"	35100	0.000264885724121865
"1756"	35120	0.000256085806046209
"1757"	35140	0.000267000001578241
"1758"	35160	0.000273262087170056
"1759"	35180	0.00027780885173194
"1760"	35200	0.000272655439960995
"1761"	35220	0.000255671623926883
"1762"	35240	0.00027151068499704
"1763"	35260	0.000258943520533709
"1764"	35280	0.000265386608051977
"1765"	35300	0.000269823578202045
"1766"	35320	0.000271569380969311
"1767"	35340	0.000254997194854232
"1768"	35360	0.000253145754990921
"1769"	35380	0.000253456235843991
"1770"	35400	0.000260458338225121
"1771"	35420	0.000282876790291718
"1772"	35440	0.000271742165729187
"1773"	35460	0.000263712064359213
"1774"	35480	0.000272081158385628
"1775"	35500	0.000260229333854467
"1776"	35520	0.000279645508850713
"1777"	35540	0.000284336262014787
"1778"	35560	0.000255988808938871
"1779"	35580	0.000266346776823705
"1780"	35600	0.000285598062313528
"1781"	35620	0.000270978893443866
"1782"	35640	0.000256633823033691
"1783"	35660	0.00026371171386625
"1784"	35680	0.000266605261356224
"1785"	35700	0.000267034411195551
"1786"	35720	0.000275707058028673
"1787"	35740	0.000263961800685658
"1788"	35760	0.000260530536766316
"1789"	35780	0.000252493739330648
"1790"	35800	0.000252076426092896
"1791"	35820	0.000265074237285692
"1792"	35840	0.000239779356518706
"1793"	35860	0.000272546773606479
"1794"	35880	0.000261988047983412
"1795"	35900	0.00026658123761081
"1796"	35920	0.000270156458495318
"1797"	35940	0.000275399569635568
"1798"	35960	0.000250134082880952
"1799"	35980	0.000263236880349739
"1800"	36000	0.000272625385588615
"1801"	36020	0.00025617054264762
"1802"	36040	0.000267102149629887
"1803"	36060	0.000268085566867837
"1804"	36080	0.000244808170675312
"1805"	36100	0.000263362495071247
"1806"	36120	0.000252270754195004
"1807"	36140	0.000256751527819431
"1808"	36160	0.000271204894145755
"1809"	36180	0.000270840216307864
"1810"	36200	0.000254740929874647
"1811"	36220	0.000255345501993495
"1812"	36240	0.00026956647085219
"1813"	36260	0.000245548358700025
"1814"	36280	0.000253885350095685
"1815"	36300	0.000287846232867288
"1816"	36320	0.000254105317925666
"1817"	36340	0.000277151847456604
"1818"	36360	0.000268706031175659
"1819"	36380	0.000268991421069991
"1820"	36400	0.000275181561968279
"1821"	36420	0.000247169597272231
"1822"	36440	0.000256792406907276
"1823"	36460	0.000253178715203653
"1824"	36480	0.000246781456857128
"1825"	36500	0.000269090875301223
"1826"	36520	0.000251441121934335
"1827"	36540	0.000255898975724538
"1828"	36560	0.000267222428356813
"1829"	36580	0.000261183085846746
"1830"	36600	0.000264521028979909
"1831"	36620	0.000279746398963286
"1832"	36640	0.000270793767197061
"1833"	36660	0.000237361520514011
"1834"	36680	0.00025914590721246
"1835"	36700	0.000241967812942746
"1836"	36720	0.00024776122605876
"1837"	36740	0.000258329045220401
"1838"	36760	0.00025182967995939
"1839"	36780	0.000257729598526487
"1840"	36800	0.000250654692920628
"1841"	36820	0.000251909437789506
"1842"	36840	0.000274127747555064
"1843"	36860	0.000259805110612636
"1844"	36880	0.000258917238059687
"1845"	36900	0.000258382444690535
"1846"	36920	0.000262551323273974
"1847"	36940	0.000270435737687379
"1848"	36960	0.000261949203461101
"1849"	36980	0.000260798532726205
"1850"	37000	0.0002569654200144
"1851"	37020	0.00025940199247027
"1852"	37040	0.000241953018628543
"1853"	37060	0.000245633235697672
"1854"	37080	0.000251991484385115
"1855"	37100	0.000269148224574879
"1856"	37120	0.000262303293952454
"1857"	37140	0.000253967329233263
"1858"	37160	0.000264748252232959
"1859"	37180	0.00026792026637459
"1860"	37200	0.000259611625450871
"1861"	37220	0.000261808650409064
"1862"	37240	0.000256814345943292
"1863"	37260	0.000266520535519685
"1864"	37280	0.000262794294561456
"1865"	37300	0.000266069993777024
"1866"	37320	0.000251254629935077
"1867"	37340	0.000250584935699238
"1868"	37360	0.000266453542933657
"1869"	37380	0.000267695068591424
"1870"	37400	0.000267355564870372
"1871"	37420	0.00025394019433856
"1872"	37440	0.000243354284113855
"1873"	37460	0.000264693748778133
"1874"	37480	0.000237753580796974
"1875"	37500	0.00026462024843012
"1876"	37520	0.000241970386520028
"1877"	37540	0.000244488270295561
"1878"	37560	0.000248090533298274
"1879"	37580	0.000253038391739202
"1880"	37600	0.000268619979074981
"1881"	37620	0.000260181677805418
"1882"	37640	0.000255171971610746
"1883"	37660	0.000257053895019974
"1884"	37680	0.000245700846581988
"1885"	37700	0.000234800227394375
"1886"	37720	0.000248931242743063
"1887"	37740	0.000243897481168106
"1888"	37760	0.000266000681064226
"1889"	37780	0.000248079168537563
"1890"	37800	0.000234001908075666
"1891"	37820	0.000257988708850135
"1892"	37840	0.000251435243798171
"1893"	37860	0.000243946607375275
"1894"	37880	0.000267512485041504
"1895"	37900	0.000250452402036186
"1896"	37920	0.000251922833446864
"1897"	37940	0.000245532953788941
"1898"	37960	0.000239458639834058
"1899"	37980	0.000240505931376336
"1900"	38000	0.000264051970157981
"1901"	38020	0.000249945436354975
"1902"	38040	0.000243346887063829
"1903"	38060	0.000231056862768795
"1904"	38080	0.000246549227843417
"1905"	38100	0.000250635831662854
"1906"	38120	0.000242009700644272
"1907"	38140	0.000245998608280847
"1908"	38160	0.000255181079080852
"1909"	38180	0.000246550615873146
"1910"	38200	0.000248178198188686
"1911"	38220	0.000251791773161113
"1912"	38240	0.000254678932942111
"1913"	38260	0.000246735310214805
"1914"	38280	0.000245321401710127
"1915"	38300	0.000250813960048946
"1916"	38320	0.000250705236030369
"1917"	38340	0.000240310031585826
"1918"	38360	0.000244329200116469
"1919"	38380	0.000242105684102357
"1920"	38400	0.000263258793232506
"1921"	38420	0.00024548468658041
"1922"	38440	0.000241116938291575
"1923"	38460	0.000246535827604817
"1924"	38480	0.000252516839843511
"1925"	38500	0.000248235762016154
"1926"	38520	0.000229255037329551
"1927"	38540	0.00023741213753447
"1928"	38560	0.000241860022563459
"1929"	38580	0.000251206231136468
"1930"	38600	0.00023755114572482
"1931"	38620	0.000252736286083006
"1932"	38640	0.000241927501522069
"1933"	38660	0.000235602359577462
"1934"	38680	0.000247360969830859
"1935"	38700	0.000258787449707879
"1936"	38720	0.0002395920008089
"1937"	38740	0.00024809296751607
"1938"	38760	0.000236317497979496
"1939"	38780	0.000252895418864482
"1940"	38800	0.000251362124448961
"1941"	38820	0.00024337912739623
"1942"	38840	0.000252004853076742
"1943"	38860	0.000252455627992608
"1944"	38880	0.000236696578572512
"1945"	38900	0.00022223160212285
"1946"	38920	0.000245612038272821
"1947"	38940	0.000258107358310438
"1948"	38960	0.000256142264468435
"1949"	38980	0.000243715497743346
"1950"	39000	0.000252879778863551
"1951"	39020	0.000238975821399213
"1952"	39040	0.00024613108126428
"1953"	39060	0.000250005951927514
"1954"	39080	0.000233587268559951
"1955"	39100	0.000228981716032908
"1956"	39120	0.000232025827720112
"1957"	39140	0.000248016295499959
"1958"	39160	0.000252980823367312
"1959"	39180	0.000251281949837097
"1960"	39200	0.00024553017087721
"1961"	39220	0.00024578838421305
"1962"	39240	0.000244366642697928
"1963"	39260	0.000235791911803667
"1964"	39280	0.000239670585462478
"1965"	39300	0.000248367056497854
"1966"	39320	0.000244845450764832
"1967"	39340	0.000231716935056371
"1968"	39360	0.000245543517061679
"1969"	39380	0.000248305120940383
"1970"	39400	0.000243909612221662
"1971"	39420	0.000231885316304331
"1972"	39440	0.000240206297189904
"1973"	39460	0.000242014412268406
"1974"	39480	0.000237951573751546
"1975"	39500	0.000230009286772951
"1976"	39520	0.000247096033244707
"1977"	39540	0.000253059700080895
"1978"	39560	0.000228291502083121
"1979"	39580	0.00023689495505367
"1980"	39600	0.000245244341147069
"1981"	39620	0.00022912899567545
"1982"	39640	0.000216899410840272
"1983"	39660	0.000245467584619533
"1984"	39680	0.000239296094459548
"1985"	39700	0.000236490073438437
"1986"	39720	0.000236785990659284
"1987"	39740	0.000243981222745812
"1988"	39760	0.000249549333008108
"1989"	39780	0.000239494030882345
"1990"	39800	0.000249063936683249
"1991"	39820	0.000240175564653739
"1992"	39840	0.00022500891698622
"1993"	39860	0.000236059286347716
"1994"	39880	0.000221872943772581
"1995"	39900	0.000216824440903299
"1996"	39920	0.000251482693092318
"1997"	39940	0.000246205465226223
"1998"	39960	0.000248272625695283
"1999"	39980	0.000231460813425345
"2000"	40000	0.000245579682344717
"2001"	40020	0.000243498297170474
"2002"	40040	0.000250531592054425
"2003"	40060	0.00023271608111096
"2004"	40080	0.000253145599433919
"2005"	40100	0.000229972622558193
"2006"	40120	0.000225872071222523
"2007"	40140	0.000216721591596522
"2008"	40160	0.000237547971213793
"2009"	40180	0.000232893953531599
"2010"	40200	0.000222021240051234
"2011"	40220	0.000241368468714187
"2012"	40240	0.000240627259142677
"2013"	40260	0.00024224060497974
"2014"	40280	0.000252230448684131
"2015"	40300	0.000232934099793386
"2016"	40320	0.000230718260330409
"2017"	40340	0.00023621067377781
"2018"	40360	0.000243832858749031
"2019"	40380	0.000226840030181707
"2020"	40400	0.000237157283086818
"2021"	40420	0.000239429257802024
"2022"	40440	0.000234857913820079
"2023"	40460	0.00023051568440714
"2024"	40480	0.000235411945336721
"2025"	40500	0.000222797435317521
"2026"	40520	0.000227097646163364
"2027"	40540	0.000246941261883872
"2028"	40560	0.000243354515324061
"2029"	40580	0.000244717848087176
"2030"	40600	0.000227310485912419
"2031"	40620	0.000231146295486729
"2032"	40640	0.000235531214779822
"2033"	40660	0.000224996633301618
"2034"	40680	0.000216644445285105
"2035"	40700	0.000222331706045847
"2036"	40720	0.000242738946373442
"2037"	40740	0.00023935893964755
"2038"	40760	0.000219914225932252
"2039"	40780	0.000232505479729909
"2040"	40800	0.000231440342025005
"2041"	40820	0.000227020081452536
"2042"	40840	0.000232321762162682
"2043"	40860	0.000227339879954541
"2044"	40880	0.000237923559981745
"2045"	40900	0.000232922224048557
"2046"	40920	0.000227495041351074
"2047"	40940	0.00023505952958042
"2048"	40960	0.000233174164658405
"2049"	40980	0.000233821607449819
"2050"	41000	0.000242857827719646
"2051"	41020	0.000240611146410866
"2052"	41040	0.000231413385027664
"2053"	41060	0.000240970696589325
"2054"	41080	0.000218018724089356
"2055"	41100	0.000228006703009375
"2056"	41120	0.000230310973013532
"2057"	41140	0.000238804603161586
"2058"	41160	0.000221289505408278
"2059"	41180	0.000222699720644041
"2060"	41200	0.00022411868699062
"2061"	41220	0.00022600415901543
"2062"	41240	0.000242482809637819
"2063"	41260	0.000216893959022644
"2064"	41280	0.000231091919921504
"2065"	41300	0.000220250901202636
"2066"	41320	0.000234569471671734
"2067"	41340	0.000230858681552955
"2068"	41360	0.000243670839130233
"2069"	41380	0.000232855082517596
"2070"	41400	0.000219192140583078
"2071"	41420	0.000220004304603529
"2072"	41440	0.000219837545487147
"2073"	41460	0.000233294912426832
"2074"	41480	0.000232791704514044
"2075"	41500	0.000222101562575815
"2076"	41520	0.000241237204863422
"2077"	41540	0.000231624234536293
"2078"	41560	0.0002280434077522
"2079"	41580	0.000230565718238723
"2080"	41600	0.000238750490740746
"2081"	41620	0.000225819342492834
"2082"	41640	0.000224716479552637
"2083"	41660	0.000232471621981913
"2084"	41680	0.000230972142810743
"2085"	41700	0.000229732621514661
"2086"	41720	0.000227758755648694
"2087"	41740	0.000218731779969832
"2088"	41760	0.000229124517176199
"2089"	41780	0.00021394731497917
"2090"	41800	0.000228990333399547
"2091"	41820	0.000217801404016366
"2092"	41840	0.000207650604527383
"2093"	41860	0.000217443082067606
"2094"	41880	0.000220956961032884
"2095"	41900	0.000233182184620367
"2096"	41920	0.000231738458776084
"2097"	41940	0.000228302846886074
"2098"	41960	0.000242265828600745
"2099"	41980	0.000229347002780596
"2100"	42000	0.000229037779103704
"2101"	42020	0.000228102960087472
"2102"	42040	0.000224369095863084
"2103"	42060	0.000233488479009932
"2104"	42080	0.000221420657698577
"2105"	42100	0.000248912594453229
"2106"	42120	0.000228251941820297
"2107"	42140	0.000228781995314832
"2108"	42160	0.000241324973053964
"2109"	42180	0.000226898698628571
"2110"	42200	0.000237464508622523
"2111"	42220	0.000233500322737189
"2112"	42240	0.000227323388745462
"2113"	42260	0.000212236675914496
"2114"	42280	0.000229112989535147
"2115"	42300	0.000221913595632328
"2116"	42320	0.000235976014024111
"2117"	42340	0.000214408373247185
"2118"	42360	0.000234552187310165
"2119"	42380	0.000234025990333274
"2120"	42400	0.000225018941778598
"2121"	42420	0.000227368002281393
"2122"	42440	0.000232216856465199
"2123"	42460	0.000220022748261523
"2124"	42480	0.0002240451814729
"2125"	42500	0.000223274068861049
"2126"	42520	0.000241652088256551
"2127"	42540	0.000232780866008
"2128"	42560	0.000224273527188179
"2129"	42580	0.000234717362215061
"2130"	42600	0.000224442813111032
"2131"	42620	0.000225122909557067
"2132"	42640	0.0002299602518295
"2133"	42660	0.00022061966107458
"2134"	42680	0.000230975533852449
"2135"	42700	0.000216765593502592
"2136"	42720	0.000226038698294841
"2137"	42740	0.000214029268862891
"2138"	42760	0.000221229717618042
"2139"	42780	0.00023303137025976
"2140"	42800	0.00022148469955501
"2141"	42820	0.000221238352416897
"2142"	42840	0.000227865656531006
"2143"	42860	0.000211198152337515
"2144"	42880	0.000225037467637352
"2145"	42900	0.000219431024332193
"2146"	42920	0.000228704846236513
"2147"	42940	0.000212601228775976
"2148"	42960	0.000224896224984399
"2149"	42980	0.00022998406486153
"2150"	43000	0.000240929492043643
"2151"	43020	0.000227225414642279
"2152"	43040	0.000222988990773243
"2153"	43060	0.000218693662122259
"2154"	43080	0.00023367744763163
"2155"	43100	0.000213487589081608
"2156"	43120	0.000220279608632994
"2157"	43140	0.000223318330617185
"2158"	43160	0.000226573972385661
"2159"	43180	0.000216967421234944
"2160"	43200	0.00022118059531
"2161"	43220	0.000217649415527569
"2162"	43240	0.000225276579429284
"2163"	43260	0.000215529171095784
"2164"	43280	0.000213622249076044
"2165"	43300	0.000217577068992151
"2166"	43320	0.00021679896920138
"2167"	43340	0.000226430616722267
"2168"	43360	0.00020890836708783
"2169"	43380	0.000225293150184839
"2170"	43400	0.000219749270853299
"2171"	43420	0.000226748153813158
"2172"	43440	0.000215124354201748
"2173"	43460	0.000209130575304066
"2174"	43480	0.000214024561312806
"2175"	43500	0.000225467470103958
"2176"	43520	0.000225228979495027
"2177"	43540	0.000202365480255683
"2178"	43560	0.000226920243717986
"2179"	43580	0.000213413530745227
"2180"	43600	0.000215677187194149
"2181"	43620	0.000215355573026468
"2182"	43640	0.000215115852175566
"2183"	43660	0.000223100980065128
"2184"	43680	0.000220788564430492
"2185"	43700	0.000213532547928085
"2186"	43720	0.000215559532401949
"2187"	43740	0.000213166837610694
"2188"	43760	0.000235832836245475
"2189"	43780	0.000212029236085919
"2190"	43800	0.000230141216478651
"2191"	43820	0.000216919971660894
"2192"	43840	0.000232052559862577
"2193"	43860	0.000211109991543828
"2194"	43880	0.000221142468710625
"2195"	43900	0.000233042593097317
"2196"	43920	0.000223188983072653
"2197"	43940	0.000223207967974549
"2198"	43960	0.000226468566683647
"2199"	43980	0.000210297310154815
"2200"	44000	0.000199736850482475
"2201"	44020	0.000213740857045722
"2202"	44040	0.000231428888815246
"2203"	44060	0.000230958461775087
"2204"	44080	0.000218809398168871
"2205"	44100	0.000228955988027295
"2206"	44120	0.000221837010133492
"2207"	44140	0.000203055905733087
"2208"	44160	0.000224428195340192
"2209"	44180	0.000218020021694333
"2210"	44200	0.000228563112509234
"2211"	44220	0.000223160964550426
"2212"	44240	0.000215458889656795
"2213"	44260	0.000213187076883219
"2214"	44280	0.000225392312520608
"2215"	44300	0.000219416237549485
"2216"	44320	0.000231011731516984
"2217"	44340	0.000225186208445435
"2218"	44360	0.000219994790441109
"2219"	44380	0.000223379298509064
"2220"	44400	0.00021713231763329
"2221"	44420	0.000209179647557888
"2222"	44440	0.000218065380742078
"2223"	44460	0.000223947508083515
"2224"	44480	0.000225800976179963
"2225"	44500	0.000222544482064075
"2226"	44520	0.000214481704841239
"2227"	44540	0.000231103178960725
"2228"	44560	0.000219300374411071
"2229"	44580	0.000223787751675185
"2230"	44600	0.000239759529397591
"2231"	44620	0.000214909610901516
"2232"	44640	0.0002136236495157
"2233"	44660	0.000221791765816115
"2234"	44680	0.000214372800042687
"2235"	44700	0.000223970822003076
"2236"	44720	0.000214762415610262
"2237"	44740	0.000214617890741422
"2238"	44760	0.000224164495165827
"2239"	44780	0.00022017211824812
"2240"	44800	0.000218150591586833
"2241"	44820	0.000215904224827932
"2242"	44840	0.000210167310033349
"2243"	44860	0.000205911596396831
"2244"	44880	0.000200324117667756
"2245"	44900	0.000217757785312425
"2246"	44920	0.000225290714686071
"2247"	44940	0.000211340458347654
"2248"	44960	0.00021692750451843
"2249"	44980	0.000213739948984445
"2250"	45000	0.00020813983362756
"2251"	45020	0.000204043015870526
"2252"	45040	0.000204313596728295
"2253"	45060	0.000213483799467359
"2254"	45080	0.000227135244896232
"2255"	45100	0.000211091206416315
"2256"	45120	0.000212970315828445
"2257"	45140	0.000204654391194856
"2258"	45160	0.000201119374211795
"2259"	45180	0.000230039900878057
"2260"	45200	0.00020069355090418
"2261"	45220	0.000218775659761848
"2262"	45240	0.0002182582432553
"2263"	45260	0.000203780787692415
"2264"	45280	0.000208714839688491
"2265"	45300	0.000206215821695378
"2266"	45320	0.000204911388289449
"2267"	45340	0.000206823928145807
"2268"	45360	0.000200272628873365
"2269"	45380	0.000219107993102955
"2270"	45400	0.000206822496994246
"2271"	45420	0.000207273562567704
"2272"	45440	0.000203968266847775
"2273"	45460	0.000212556805617994
"2274"	45480	0.000206167463029513
"2275"	45500	0.000218412039551885
"2276"	45520	0.000201722231229567
"2277"	45540	0.000207645058765301
"2278"	45560	0.000211128173757097
"2279"	45580	0.000220708801344742
"2280"	45600	0.000222581653661191
"2281"	45620	0.000213499307188537
"2282"	45640	0.000212335656681006
"2283"	45660	0.000206139648918146
"2284"	45680	0.000210818987206292
"2285"	45700	0.000210228830099431
"2286"	45720	0.000209716415175273
"2287"	45740	0.000220713332482755
"2288"	45760	0.000209342228049185
"2289"	45780	0.000205902093519472
"2290"	45800	0.000209546407477597
"2291"	45820	0.000211431679529123
"2292"	45840	0.000211651930222634
"2293"	45860	0.000202192030023583
"2294"	45880	0.000222555705967576
"2295"	45900	0.000211580834114151
"2296"	45920	0.000204213816457523
"2297"	45940	0.000202259259841925
"2298"	45960	0.000206580065715735
"2299"	45980	0.000226077282004566
"2300"	46000	0.000211697915219373
"2301"	46020	0.000208211676435766
"2302"	46040	0.000205031965379635
"2303"	46060	0.000220748936094387
"2304"	46080	0.000214198744028647
"2305"	46100	0.000217036523177776
"2306"	46120	0.000213676102473258
"2307"	46140	0.000210278323360531
"2308"	46160	0.00019934075666043
"2309"	46180	0.000217547299748572
"2310"	46200	0.000208286599148917
"2311"	46220	0.000215347819374119
"2312"	46240	0.000202714734244737
"2313"	46260	0.000211329860103902
"2314"	46280	0.000216419668106013
"2315"	46300	0.000198751371642255
"2316"	46320	0.000213030986599617
"2317"	46340	0.000222525019155566
"2318"	46360	0.000218276945493642
"2319"	46380	0.000221710328682262
"2320"	46400	0.000215519770200394
"2321"	46420	0.000196475689365592
"2322"	46440	0.00020776627457525
"2323"	46460	0.000204548533237006
"2324"	46480	0.000206730017925116
"2325"	46500	0.000221956664810067
"2326"	46520	0.000197080393908892
"2327"	46540	0.000214831907649117
"2328"	46560	0.000207293664613658
"2329"	46580	0.000204422147430035
"2330"	46600	0.000199846695197921
"2331"	46620	0.000203122885759585
"2332"	46640	0.000197518614338297
"2333"	46660	0.000210341878847436
"2334"	46680	0.000210927226000299
"2335"	46700	0.00021816001070811
"2336"	46720	0.00020274146115451
"2337"	46740	0.000204509167774571
"2338"	46760	0.000202879712669597
"2339"	46780	0.000196557530393711
"2340"	46800	0.000201660465552855
"2341"	46820	0.000208145140517084
"2342"	46840	0.000205591861605491
"2343"	46860	0.000189028549109161
"2344"	46880	0.000220781490736033
"2345"	46900	0.000214706218982695
"2346"	46920	0.000204738460677542
"2347"	46940	0.000193594560509473
"2348"	46960	0.000191718770723965
"2349"	46980	0.000203196920709405
"2350"	47000	0.000206864151073971
"2351"	47020	0.000210038556859192
"2352"	47040	0.000201392703953308
"2353"	47060	0.000197732450286276
"2354"	47080	0.000195250399547937
"2355"	47100	0.000195511065113249
"2356"	47120	0.000189084186800634
"2357"	47140	0.000189797736637649
"2358"	47160	0.000201052376746218
"2359"	47180	0.000199769260453108
"2360"	47200	0.000197582415009714
"2361"	47220	0.000199742884296458
"2362"	47240	0.000199064155368582
"2363"	47260	0.000212792607331379
"2364"	47280	0.00019184007755424
"2365"	47300	0.000197499615337498
"2366"	47320	0.000207651199435861
"2367"	47340	0.000186769433812512
"2368"	47360	0.000197831853258006
"2369"	47380	0.000210910805796144
"2370"	47400	0.000195034212881349
"2371"	47420	0.000207606744256863
"2372"	47440	0.000190900300054974
"2373"	47460	0.000206059439424597
"2374"	47480	0.00020862757029332
"2375"	47500	0.000192912947364613
"2376"	47520	0.000190235222439326
"2377"	47540	0.000204001218467995
"2378"	47560	0.00019504638602161
"2379"	47580	0.000206877756895073
"2380"	47600	0.000217470924126158
"2381"	47620	0.000217154741308384
"2382"	47640	0.000198424614386378
"2383"	47660	0.000200259123097623
"2384"	47680	0.000210820722309774
"2385"	47700	0.000207537575946447
"2386"	47720	0.000194022981648011
"2387"	47740	0.000204619090462903
"2388"	47760	0.000205501650132534
"2389"	47780	0.000205188524701632
"2390"	47800	0.00020752495039933
"2391"	47820	0.000200334900596644
"2392"	47840	0.000202616692981659
"2393"	47860	0.000191972229970777
"2394"	47880	0.000200867763565095
"2395"	47900	0.000200049353871738
"2396"	47920	0.000200168776202284
"2397"	47940	0.000199001080546996
"2398"	47960	0.000204839110348468
"2399"	47980	0.000192630604802085
"2400"	48000	0.00020039003699686
"2401"	48020	0.000203510406044414
"2402"	48040	0.000205008391868732
"2403"	48060	0.000188726209227746
"2404"	48080	0.000200184000790246
"2405"	48100	0.000195198178006483
"2406"	48120	0.000211626731288944
"2407"	48140	0.000190869563421441
"2408"	48160	0.000195498173853987
"2409"	48180	0.000219958672736653
"2410"	48200	0.000196448566979168
"2411"	48220	0.000206009223451345
"2412"	48240	0.000208060828477327
"2413"	48260	0.000208479783287157
"2414"	48280	0.000212961537886009
"2415"	48300	0.000203133552133889
"2416"	48320	0.000200738656884586
"2417"	48340	0.000198933205427992
"2418"	48360	0.000198505109561965
"2419"	48380	0.00018949243391054
"2420"	48400	0.000193533306305657
"2421"	48420	0.000181526564796622
"2422"	48440	0.000197611809754362
"2423"	48460	0.000200065546576593
"2424"	48480	0.000202483460003659
"2425"	48500	0.000199006601881333
"2426"	48520	0.000181208713086124
"2427"	48540	0.000193796208337809
"2428"	48560	0.000196412079786201
"2429"	48580	0.000197862788937942
"2430"	48600	0.00020097423992268
"2431"	48620	0.000202195624247092
"2432"	48640	0.00019195710429386
"2433"	48660	0.000198805721595467
"2434"	48680	0.000198330298940996
"2435"	48700	0.00019785078915892
"2436"	48720	0.000216609279151252
"2437"	48740	0.000193845256432387
"2438"	48760	0.000200550611245103
"2439"	48780	0.000193940622431592
"2440"	48800	0.000189890523241899
"2441"	48820	0.000207694903598166
"2442"	48840	0.000194551756733008
"2443"	48860	0.000194577685908142
"2444"	48880	0.000197991773447638
"2445"	48900	0.000204509378698128
"2446"	48920	0.000194840463022329
"2447"	48940	0.000187525179851859
"2448"	48960	0.000190676825577514
"2449"	48980	0.00018744191820277
"2450"	49000	0.00019840173127111
"2451"	49020	0.000188415764679909
"2452"	49040	0.000199569313805866
"2453"	49060	0.000200442570415797
"2454"	49080	0.000195939005080395
"2455"	49100	0.000192390595503361
"2456"	49120	0.000187934495622176
"2457"	49140	0.000190393842030765
"2458"	49160	0.00018422630640547
"2459"	49180	0.000190006542247103
"2460"	49200	0.000191352145560713
"2461"	49220	0.000196677128813737
"2462"	49240	0.000190123292908654
"2463"	49260	0.000188961178619019
"2464"	49280	0.000187666060179525
"2465"	49300	0.000203553311210693
"2466"	49320	0.000199918935825498
"2467"	49340	0.000199872553699006
"2468"	49360	0.000195205748878498
"2469"	49380	0.000189872942539208
"2470"	49400	0.000189605583040729
"2471"	49420	0.000189442732010058
"2472"	49440	0.000201840806054887
"2473"	49460	0.000188375612742034
"2474"	49480	0.000182726727545605
"2475"	49500	0.000188235325553891
"2476"	49520	0.000195744674114541
"2477"	49540	0.000185858619436055
"2478"	49560	0.000187446127080993
"2479"	49580	0.000197230008465275
"2480"	49600	0.000183047324825944
"2481"	49620	0.000186798415146774
"2482"	49640	0.000201210520497863
"2483"	49660	0.000177640963526195
"2484"	49680	0.000189572103607008
"2485"	49700	0.000182187872023387
"2486"	49720	0.000201447873999713
"2487"	49740	0.000195837508024391
"2488"	49760	0.000212994319441509
"2489"	49780	0.000190095831536231
"2490"	49800	0.000192081946788024
"2491"	49820	0.000189472835782135
"2492"	49840	0.000184329227105634
"2493"	49860	0.000176466275620595
"2494"	49880	0.000178663022098574
"2495"	49900	0.000179124678950838
"2496"	49920	0.000195815920395221
"2497"	49940	0.000181593870722088
"2498"	49960	0.000193254672789841
"2499"	49980	0.000206521815541032
"2500"	50000	0.000191235522888511
